2015,Toowoomba South,ALP,12018
2015,Toowoomba South,Exhausted,1221
2015,Toowoomba South,Total,30455
2015,Townsville,ALP,14280
2015,Townsville,LNP,11360
2015,Townsville,Exhausted,2485
2015,Townsville,Total,28125
2015,Warrego,LNP,14255
2015,Warrego,ALP,7531
2015,Warrego,Exhausted,2388
2015,Warrego,Total,24174
2015,Waterford,ALP,17820
2015,Waterford,LNP,10319
2015,Waterford,Exhausted,1720
2015,Waterford,Total,29859
2015,Whitsunday,LNP,14565
2015,Whitsunday,ALP,14347
2015,Whitsunday,Exhausted,3353
2015,Whitsunday,Total,32265
2015,Woodridge,ALP,18437
2015,Woodridge,LNP,5839
2015,Woodridge,Exhausted,1833
2015,Woodridge,Total,26109
2015,Yeerongpilly,ALP,18202
2015,Yeerongpilly,LNP,10551
2015,Yeerongpilly,Exhausted,1771
2015,Yeerongpilly,Total,30524
2012,Albert,LNP,15198
2012,Albert,ALP,9358
2012,Albert,Exhausted,3451
2012,Albert,Total,28007
2012,Algester,LNP,14735
2012,Algester,ALP,10177
2012,Algester,Exhausted,2072
2012,Algester,Total,26984
2012,Ashgrove,LNP,15537
2012,Ashgrove,ALP,12358
2012,Ashgrove,Exhausted,928
2012,Ashgrove,Total,28823
2012,Aspley,LNP,18718
2012,Aspley,ALP,7370
2012,Aspley,Exhausted,1304
2012,Aspley,Total,27392
2012,Barron River,LNP,15406
2012,Barron River,ALP,10494
2012,Barron River,Exhausted,3968
2012,Barron River,Total,29868
2012,Beaudesert,LNP,14836
2012,Beaudesert,KAP,9661
2012,Beaudesert,Exhausted,4873
2012,Beaudesert,Total,29370
2012,Brisbane Central,LNP,12689
2012,Brisbane Central,ALP,10432
2012,Brisbane Central,Exhausted,1933
2012,Brisbane Central,Total,25054
2012,Broadwater,LNP,14513
2012,Broadwater,ALP,9167
2012,Broadwater,Exhausted,2796
2012,Broadwater,Total,26476
2012,Buderim,LNP,17329
2012,Buderim,ALP,5469
2012,Buderim,Exhausted,3029
2012,Buderim,Total,25827
2012,Bulimba,LNP,13690
2012,Bulimba,ALP,13615
2012,Bulimba,Exhausted,1055
2012,Bulimba,Total,28360
2012,Bundaberg,LNP,15900
2012,Bundaberg,ALP,7423
2012,Bundaberg,Exhausted,3376
2012,Bundaberg,Total,26699
2012,Bundamba,ALP,12354
2012,Bundamba,LNP,11486
2012,Bundamba,Exhausted,4275
2012,Bundamba,Total,28115
2012,Burdekin,LNP,13808
2012,Burdekin,KAP,8294
2012,Burdekin,Exhausted,4722
2012,Burdekin,Total,26824
2012,Burleigh,LNP,15324
2012,Burleigh,ALP,9778
2012,Burleigh,Exhausted,2684
2012,Burleigh,Total,27786
2012,Burnett,LNP,13110
2012,Burnett,BEN,9302
2012,Burnett,Exhausted,6003
2012,Burnett,Total,28415
2012,Cairns,LNP,13573
2012,Cairns,ALP,9481
2012,Cairns,Exhausted,4310
2012,Cairns,Total,27364
2012,Callide,LNP,15224
2012,Callide,KAP,8747
2012,Callide,Exhausted,3530
2012,Callide,Total,27501
2012,Caloundra,LNP,17915
2012,Caloundra,ALP,7236
2012,Caloundra,Exhausted,1755
2012,Caloundra,Total,26906
2012,Capalaba,LNP,14144
2012,Capalaba,ALP,12182
2012,Capalaba,Exhausted,2349
2012,Capalaba,Total,28675
2012,Chatsworth,LNP,17615
2012,Chatsworth,ALP,9848
2012,Chatsworth,Exhausted,2049
2012,Chatsworth,Total,29512
2012,Clayfield,LNP,18597
2012,Clayfield,ALP,7760
2012,Clayfield,Exhausted,1957
2012,Clayfield,Total,28314
2012,Cleveland,LNP,19185
2012,Cleveland,ALP,8986
2012,Cleveland,Exhausted,1715
2012,Cleveland,Total,29886
2012,Condamine,LNP,19324
